Id,Company,ScriptCode,Symbol,url,price,ExchangeName,sname
313906,Saksoft Ltd. - <b>INE667G01015</b>,590051,SAKSOFT,/Stocks?StockId=313906&Exchange=0,,bse,Saksoft
957635,Sakuma Exports Ltd. - <b>INE190H01024</b>,532713,SAKUMA,/Stocks?StockId=957635&Exchange=0,,bse,Sakuma Exports
1002793,Salasar Techno Engineering Ltd - <b>INE170V01019</b>,540642,SALASAR,/Stocks?StockId=1002793&Exchange=0,,bse,Salasar Techno
536762,Salona Cotspin Ltd. - <b>INE498E01010</b>,590056,SALONA,/Stocks?StockId=536762&Exchange=0,,bse,Salona Cotspin
400413,S.A.L Steel Ltd - <b>INE658G01014</b>,532604,SALSTEEL,/Stocks?StockId=400413&Exchange=0,,bse,S.A.L Steel
594841,Salzer Electronics Ltd - <b>INE457F01013</b>,517059,SALZERELEC,/Stocks?StockId=594841&Exchange=0,,bse,Salzer Electron.
898483,Sambhaav Media Ltd - <b>INE699B01027</b>,511630,SAMBHAAV,/Stocks?StockId=898483&Exchange=0,,bse,Sambhaav Media
277774,Sanco Industries Ltd - <b>INE782L01012</b>,532120,SANCO,/Stocks?StockId=277774&Exchange=1,,nse,Sanco Industries
361322,Sandesh Ltd. - <b>INE583B01015</b>,526725,SANDESH,/Stocks?StockId=361322&Exchange=0,,bse,Sandesh
1000667,Sandhar Technologies Limited - <b>INE278H01035</b>,541163,SANDHAR,/Stocks?StockId=1000667&Exchange=0,,bse,Sandhar Tech
455903,Sangam (India) Ltd - <b>INE495C01010</b>,514234,SANGAMIND,/Stocks?StockId=455903&Exchange=0,,bse,Sangam India
183066,Sanghi Industries Ltd - <b>INE999B01013</b>,526521,SANGHIIND,/Stocks?StockId=183066&Exchange=0,,bse,Sanghi Industrie
260168,Sanghvi Movers Ltd. - <b>INE989A01024</b>,530073,SANGHVIMOV,/Stocks?StockId=260168&Exchange=0,,bse,Sanghvi Movers
1002721,Sanginita Chemicals Ltd - <b>INE753W01010</b>,538408,SANGINITA,/Stocks?StockId=1002721&Exchange=1,,nse,Sanginita Chemi.
664761,Sanofi India Ltd. - <b>INE058A01010</b>,500674,SANOFI,/Stocks?StockId=664761&Exchange=0,,bse,Sanofi India
592543,Sanwaria Consumer Ltd - <b>INE890C01046</b>,519260,SANWARIA,/Stocks?StockId=592543&Exchange=0,,bse,Sanwaria Consum.
883606,Sarda Energy & Minerals Ltd - <b>INE385C01013</b>,504614,SARDAEN,/Stocks?StockId=883606&Exchange=0,,bse,Sarda Energy
461333,Saregama India Ltd - <b>INE979A01017</b>,532163,SAREGAMA,/Stocks?StockId=461333&Exchange=0,,bse,Saregama India
612785,Sarla Performance Fibers Ltd - <b>INE453D01025</b>,526885,SARLAPOLY,/Stocks?StockId=612785&Exchange=0,,bse,Sarla Performanc
815638,Sasken Technologies Ltd - <b>INE231F01020</b>,532663,SASKEN,/Stocks?StockId=815638&Exchange=0,,bse,Sasken Technol.
710320,Sastasundar Ventures Ltd - <b>INE019J01013</b>,533259,SASTASUNDR,/Stocks?StockId=710320&Exchange=0,,bse,Sastasundar Ven.
464537,Satia Industries Ltd - <b>INE170E01023</b>,539201,SATIA,/Stocks?StockId=464537&Exchange=0,,bse,Satia Industries
999938,Satin Creditcare Network Ltd - <b>INE836B01017</b>,539404,SATIN,/Stocks?StockId=999938&Exchange=0,,bse,Satin Creditcare
1003387,SBI Cards & Payment Services Ltd - <b>INE018E01016</b>,543066,SBICARD,/Stocks?StockId=1003387&Exchange=0,,bse,SBI Cards
1002829,SBI Life Insurance Company Ltd - <b>INE123W01016</b>,540719,SBILIFE,/Stocks?StockId=1002829&Exchange=0,,bse,SBI Life Insuran
347516,State Bank of India - <b>INE062A01020</b>,500112,SBIN,/Stocks?StockId=347516&Exchange=0,,bse,St Bk of India
1002856,Stampede Capital Ltd-DVR - <b>INE224E01036</b>,570005,SCAPDVR,/Stocks?StockId=1002856&Exchange=0,,bse,Stampade Cap-DVR
699119,Schaeffler India Ltd. - <b>INE513A01014</b>,505790,SCHAEFFLER,/Stocks?StockId=699119&Exchange=0,,bse,Schaeffler India
1002759,S Chand & Company Ltd - <b>INE807K01035</b>,540497,SCHAND,/Stocks?StockId=1002759&Exchange=0,,bse,S Chand & Compan
564860,Schneider Electric Infrastructure Ltd - <b>INE839M01018</b>,534139,SCHNEIDER,/Stocks?StockId=564860&Exchange=0,,bse,Schneider Elect.
939216,Shipping Corporation of India Ltd - <b>INE109A01011</b>,523598,SCI,/Stocks?StockId=939216&Exchange=0,,bse,S C I
216858,Som Distilleries & Breweries Ltd - <b>INE480C01020</b>,507514,SDBL,/Stocks?StockId=216858&Exchange=0,,bse,Som Distilleries
395110,SEAMEC Ltd - <b>INE497B01018</b>,526807,SEAMECLTD,/Stocks?StockId=395110&Exchange=0,,bse,SEAMEC Ltd
547354,SecureKloud Technologies Ltd - <b>INE650K01021</b>,512161,SECURKLOUD,/Stocks?StockId=547354&Exchange=0,,bse,SecureKloud Tech
401879,Selan Explorations Technology Ltd - <b>INE818A01017</b>,530075,SELAN,/Stocks?StockId=401879&Exchange=0,,bse,Selan Expl. Tech
992990,S E Power Ltd - <b>INE735M01018</b>,534598,SEPOWER,/Stocks?StockId=992990&Exchange=0,,bse,S E Power
213056,Sequent Scientific Ltd - <b>INE807F01027</b>,512529,SEQUENT,/Stocks?StockId=213056&Exchange=0,,bse,Sequent Scien.
474387,Seshasayee Paper & Boards Ltd - <b>INE630A01024</b>,502450,SESHAPAPER,/Stocks?StockId=474387&Exchange=0,,bse,Seshasayee Paper
163380,Setco Automotive Ltd - <b>INE878E01021</b>,505075,SETCO,/Stocks?StockId=163380&Exchange=0,,bse,Setco Automotive
375640,Setubandhan Infrastructure Ltd - <b>INE023M01027</b>,533605,SETUINFRA,/Stocks?StockId=375640&Exchange=0,,bse,Setubandhan Inf.
168969,Seya Industries Ltd - <b>INE573R01012</b>,524324,SEYAIND,/Stocks?StockId=168969&Exchange=0,,bse,Seya Industries
1002694,Sheela Foam Ltd. - <b>INE916U01025</b>,540203,SFL,/Stocks?StockId=1002694&Exchange=0,,bse,Sheela Foam
411741,STL Global Ltd. - <b>INE353H01010</b>,532730,SGL,/Stocks?StockId=411741&Exchange=0,,bse,STL Global
626838,Shakti Pumps (India) Ltd - <b>INE908D01010</b>,531431,SHAKTIPUMP,/Stocks?StockId=626838&Exchange=0,,bse,Shakti Pumps
1002887,Shalby Ltd. - <b>INE597J01018</b>,540797,SHALBY,/Stocks?StockId=1002887&Exchange=0,,bse,Shalby
252170,Shalimar Paints Ltd. - <b>INE849C01026</b>,509874,SHALPAINTS,/Stocks?StockId=252170&Exchange=0,,bse,Shalimar Paints
1002744,Shankara Building Products Ltd - <b>INE274V01019</b>,540425,SHANKARA,/Stocks?StockId=1002744&Exchange=0,,bse,Shankara Build.
106152,Shanthi Gears Ltd. - <b>INE631A01022</b>,522034,SHANTIGEAR,/Stocks?StockId=106152&Exchange=0,,bse,Shanthi Gears
830688,Sharda Cropchem Ltd - <b>INE221J01015</b>,538666,SHARDACROP,/Stocks?StockId=830688&Exchange=0,,bse,Sharda Cropchem
830776,Sharda Motor Industries Ltd - <b>INE597I01028</b>,535602,SHARDAMOTR,/Stocks?StockId=830776&Exchange=0,,bse,Sharda Motor
1002849,Share India Securities Ltd - <b>INE932X01018</b>,540725,SHAREINDIA,/Stocks?StockId=1002849&Exchange=0,,bse,Share India Sec.
246592,Shemaroo Entertainment Ltd - <b>INE363M01019</b>,538685,SHEMAROO,/Stocks?StockId=246592&Exchange=0,,bse,Shemaroo Entert.
1003364,Somany Home Innovation Ltd - <b>INE05AN01011</b>,542905,SHIL,/Stocks?StockId=1003364&Exchange=0,,bse,Somany Home Inn.
780523,Shilpa Medicare Ltd - <b>INE790G01031</b>,530549,SHILPAMED,/Stocks?StockId=780523&Exchange=0,,bse,Shilpa Medicare
981419,Shivam Autotech Ltd - <b>INE637H01024</b>,532776,SHIVAMAUTO,/Stocks?StockId=981419&Exchange=0,,bse,Shivam Autotech
1002933,Shiva Mills Ltd - <b>INE644Y01017</b>,540961,SHIVAMILLS,/Stocks?StockId=1002933&Exchange=0,,bse,Shiva Mills
649649,Shiva Texyarn Ltd - <b>INE705C01020</b>,511108,SHIVATEX,/Stocks?StockId=649649&Exchange=0,,bse,Shiva Texyarn
999929,SH Kelkar & Co Ltd. - <b>INE500L01026</b>,539450,SHK,/Stocks?StockId=999929&Exchange=0,,bse,SH Kelkar & Co
879915,Shoppers Stop Ltd - <b>INE498B01024</b>,532638,SHOPERSTOP,/Stocks?StockId=879915&Exchange=0,,bse,Shoppers Stop
1002891,Shradha Infraprojects Ltd - <b>INE715Y01015</b>,535035,SHRADHA,/Stocks?StockId=1002891&Exchange=1,,nse,Shradha Infrapr.
964250,Shree Digvijay Cement Co. Ltd - <b>INE232A01011</b>,502180,SHREDIGCEM,/Stocks?StockId=964250&Exchange=0,,bse,Sh. Digvijay Cem
415346,Shree Cement Ltd. - <b>INE070A01015</b>,500387,SHREECEM,/Stocks?StockId=415346&Exchange=0,,bse,Shree Cement
370833,Shree Pushkar Chemicals & Fertilizers Ltd - <b>INE712K01011</b>,539334,SHREEPUSHK,/Stocks?StockId=370833&Exchange=0,,bse,Sh.Pushkar Chem.
633460,Shree Rama Multi-Tech Ltd - <b>INE879A01019</b>,532310,SHREERAMA,/Stocks?StockId=633460&Exchange=0,,bse,Sh. Rama Multi.
1002783,Shrenik Ltd - <b>INE632X01030</b>,538441,SHRENIK,/Stocks?StockId=1002783&Exchange=1,,nse,Shrenik
355941,Shreyans Industries Ltd - <b>INE231C01019</b>,516016,SHREYANIND,/Stocks?StockId=355941&Exchange=0,,bse,Shreyans Inds.
359117,Shreyas Shipping & Logistics Ltd - <b>INE757B01015</b>,520151,SHREYAS,/Stocks?StockId=359117&Exchange=0,,bse,Shreyas Shipping
135277,Shriram Pistons & Rings Ltd - <b>INE526E01018</b>,533021,SHRIPISTON,/Stocks?StockId=135277&Exchange=1,,nse,Shriram Pistons
377966,Shriram City Union Finance Ltd - <b>INE722A01011</b>,532498,SHRIRAMCIT,/Stocks?StockId=377966&Exchange=0,,bse,Shri.City Union.
846471,Shriram EPC Ltd. - <b>INE964H01014</b>,532945,SHRIRAMEPC,/Stocks?StockId=846471&Exchange=0,,bse,Shriram EPC
685541,Shyam Century Ferrous Ltd. - <b>INE979R01011</b>,539252,SHYAMCENT,/Stocks?StockId=685541&Exchange=0,,bse,Shyam Century
231543,Shyam Telecom Ltd - <b>INE635A01023</b>,517411,SHYAMTEL,/Stocks?StockId=231543&Exchange=0,,bse,Shyam Telecom
333350,Sicagen India Ltd - <b>INE176J01011</b>,533014,SICAGEN,/Stocks?StockId=333350&Exchange=0,,bse,Sicagen India
725734,Sical Logistics Ltd - <b>INE075B01012</b>,520086,SICAL,/Stocks?StockId=725734&Exchange=0,,bse,Sical Logistics
172368,Siemens Ltd. - <b>INE003A01024</b>,500550,SIEMENS,/Stocks?StockId=172368&Exchange=0,,bse,Siemens
235635,Signet Industries Ltd - <b>INE529F01035</b>,512131,SIGIND,/Stocks?StockId=235635&Exchange=0,,bse,Signet Industrie
478090,Standard Industries Ltd - <b>INE173A01025</b>,530017,SIL,/Stocks?StockId=478090&Exchange=0,,bse,Standard Inds.
1003068,Silgo Retail Ltd - <b>INE01II01013</b>,535117,SILGO,/Stocks?StockId=1003068&Exchange=1,,nse,Silgo Retail
928757,SIL Investments Ltd - <b>INE923A01015</b>,521194,SILINV,/Stocks?StockId=928757&Exchange=0,,bse,SIL Investments
1002911,Silly Monks Entertainment Ltd - <b>INE203Y01012</b>,535043,SILLYMONKS,/Stocks?StockId=1002911&Exchange=1,,nse,Silly Monks
1002589,Simbhaoli Sugars Ltd - <b>INE748T01016</b>,539742,SIMBHALS,/Stocks?StockId=1002589&Exchange=0,,bse,Simbhaoli Sugar
611646,Simplex Infrastructures Ltd - <b>INE059B01024</b>,523838,SIMPLEXINF,/Stocks?StockId=611646&Exchange=0,,bse,Simplex Infra
1002916,Sintercom India Ltd - <b>INE129Z01016</b>,535047,SINTERCOM,/Stocks?StockId=1002916&Exchange=1,,nse,Sintercom India
972930,Sintex Industries Ltd - <b>INE429C01035</b>,502742,SINTEX,/Stocks?StockId=972930&Exchange=0,,bse,Sintex Inds.
1002997,Sirca Paints India Ltd - <b>INE792Z01011</b>,535083,SIRCA,/Stocks?StockId=1002997&Exchange=1,,nse,Sirca Paints
1002800,SIS Ltd - <b>INE285J01028</b>,540673,SIS,/Stocks?StockId=1002800&Exchange=0,,bse,SIS
774406,Siti Networks Ltd - <b>INE965H01011</b>,532795,SITINET,/Stocks?StockId=774406&Exchange=0,,bse,Siti Networks
426139,Siyaram Silk Mills Ltd - <b>INE076B01028</b>,503811,SIYSIL,/Stocks?StockId=426139&Exchange=0,,bse,Siyaram Silk
766446,SJVN Ltd. - <b>INE002L01015</b>,533206,SJVN,/Stocks?StockId=766446&Exchange=0,,bse,SJVN
422062,SKF India Ltd. - <b>INE640A01023</b>,500472,SKFINDIA,/Stocks?StockId=422062&Exchange=0,,bse,SKF India
1002248,Horizon Infrastructure (Suspended) - <b>INE429F01012</b>,,HORIZONINF,/Stocks?StockId=1002248&Exchange=0,,bse,Horizon Infra
497252,SKIL Infrastructure Ltd - <b>INE429F01012</b>,539861,SKIL,/Stocks?StockId=497252&Exchange=0,,bse,SKIL Infrastr
888024,Skipper Ltd. - <b>INE439E01022</b>,538562,SKIPPER,/Stocks?StockId=888024&Exchange=0,,bse,Skipper
104297,SKM Egg Products Export (India) Ltd - <b>INE411D01015</b>,532143,SKMEGGPROD,/Stocks?StockId=104297&Exchange=0,,bse,SKM Egg Prod.
328042,Smartlink Holdings Ltd - <b>INE178C01020</b>,532419,SMARTLINK,/Stocks?StockId=328042&Exchange=0,,bse,Smartlink Hold.
1003461,SMC Global Securities Ltd - <b>INE103C01036</b>,543263,SMCGLOBAL,/Stocks?StockId=1003461&Exchange=0,,bse,SMC Global Sec.
560476,SML ISUZU Ltd - <b>INE294B01019</b>,505192,SMLISUZU,/Stocks?StockId=560476&Exchange=0,,bse,SML ISUZU
235478,Splendid Metal Products Ltd - <b>INE215G01021</b>,513414,SMPL,/Stocks?StockId=235478&Exchange=0,,bse,Splendid Metal
1002809,SMS Lifesciences India Ltd. - <b>INE320X01016</b>,540679,SMSLIFE,/Stocks?StockId=1002809&Exchange=0,,bse,SMS Lifesciences
517655,SMS Pharmaceuticals Ltd - <b>INE812G01025</b>,532815,SMSPHARMA,/Stocks?StockId=517655&Exchange=0,,bse,SMS Pharma.
475608,Snowman Logistics Ltd - <b>INE734N01019</b>,538635,SNOWMAN,/Stocks?StockId=475608&Exchange=0,,bse,Snowman Logistic
415052,Sobha Ltd. - <b>INE671H01015</b>,532784,SOBHA,/Stocks?StockId=415052&Exchange=0,,bse,Sobha
1003017,Solara Active Pharma Sciences Ltd - <b>INE624Z01016</b>,541540,SOLARA,/Stocks?StockId=1003017&Exchange=0,,bse,Solara Active
736279,Solar Industries India Ltd - <b>INE343H01029</b>,532725,SOLARINDS,/Stocks?StockId=736279&Exchange=0,,bse,Solar Industries
577230,Somany Ceramics Ltd - <b>INE355A01028</b>,531548,SOMANYCERA,/Stocks?StockId=577230&Exchange=0,,bse,Somany Ceramics
272813,Soma Textiles & Industries Ltd - <b>INE314C01013</b>,521034,SOMATEX,/Stocks?StockId=272813&Exchange=0,,bse,Soma Textiles
284074,Somi Conveyor Beltings Ltd - <b>INE323J01019</b>,533001,SOMICONVEY,/Stocks?StockId=284074&Exchange=0,,bse,Somi Conv.Belt.
457089,Sonata Software Ltd. - <b>INE269A01021</b>,532221,SONATSOFTW,/Stocks?StockId=457089&Exchange=0,,bse,Sonata Software
994643,SORIL Infra Resources Ltd - <b>INE034H01016</b>,532679,SORILINFRA,/Stocks?StockId=994643&Exchange=0,,bse,SORIL Infra
535893,Savita Oil Technologies Ltd. - <b>INE035D01012</b>,524667,SOTL,/Stocks?StockId=535893&Exchange=0,,bse,Savita Oil Tech
475365,South Indian Bank Ltd - <b>INE683A01023</b>,532218,SOUTHBANK,/Stocks?StockId=475365&Exchange=0,,bse,South Ind.Bank
1002917,South West Pinnacle Exploration Ltd - <b>INE980Y01015</b>,535049,SOUTHWEST,/Stocks?StockId=1002917&Exchange=1,,nse,South West Pinn.
1000775,SP Apparels Ltd. - <b>INE212I01016</b>,540048,SPAL,/Stocks?StockId=1000775&Exchange=0,,bse,SP Apparels
1003160,Spandana Sphoorty Financial Ltd - <b>INE572J01011</b>,542759,SPANDANA,/Stocks?StockId=1003160&Exchange=0,,bse,Spandana Sphoort
739743,Sun Pharma Advanced Research Company Ltd - <b>INE232I01014</b>,532872,SPARC,/Stocks?StockId=739743&Exchange=0,,bse,SPARC
237805,Speciality Restaurants Ltd - <b>INE247M01014</b>,534425,SPECIALITY,/Stocks?StockId=237805&Exchange=0,,bse,Speciality Rest.
1003098,Spencers Retail Ltd - <b>INE020801028</b>,542337,SPENCERS,/Stocks?StockId=1003098&Exchange=0,,bse,Spencer's Retail
638007,Spentex Industries Ltd - <b>INE376C01020</b>,521082,SPENTEX,/Stocks?StockId=638007&Exchange=0,,bse,Spentex Inds.
492294,Southern Petrochemical Industries  Corporation Ltd. - <b>INE147A01011</b>,590030,SPIC,/Stocks?StockId=492294&Exchange=0,,bse,SPIC
793120,Spicejet Ltd. - <b>INE285B01017</b>,500285,SPICEJET,/Stocks?StockId=793120&Exchange=0,,bse,Spicejet
497064,SPL Industries Ltd - <b>INE978G01016</b>,532651,SPLIL,/Stocks?StockId=497064&Exchange=0,,bse,SPL Industries
853682,SPML Infra Ltd - <b>INE937A01023</b>,500402,SPMLINFRA,/Stocks?StockId=853682&Exchange=0,,bse,SPML Infra
1002807,Sintex Plastics Technology Ltd - <b>INE501W01021</b>,540653,SPTL,/Stocks?StockId=1002807&Exchange=0,,bse,Sintex Plastics
241653,Sreeleathers Ltd. - <b>INE099F01013</b>,535601,SREEL,/Stocks?StockId=241653&Exchange=0,,bse,Sreeleathers
266230,SREI Infrastructure Finance Ltd - <b>INE872A01014</b>,523756,SREINFRA,/Stocks?StockId=266230&Exchange=0,,bse,SREI Infra. Fin.
823938,SRF Ltd. - <b>INE647A01010</b>,503806,SRF,/Stocks?StockId=823938&Exchange=0,,bse,SRF
457610,Sree Rayalaseema Hi-Strength Hypo Ltd - <b>INE917H01012</b>,532842,SRHHYPOLTD,/Stocks?StockId=457610&Exchange=0,,bse,Sr.Rayala.Hypo
852164,Srikalahasthi Pipes Ltd - <b>INE943C01027</b>,513605,SRIPIPES,/Stocks?StockId=852164&Exchange=0,,bse,Srikalahas. Pip.
1002913,Shree Ram Protiens Ltd - <b>INE008Z01012</b>,532567,SRPL,/Stocks?StockId=1002913&Exchange=1,,nse,Shree Ram Proti.
397643,Shriram Transport Finance Company Ltd - <b>INE721A01013</b>,511218,SRTRANSFIN,/Stocks?StockId=397643&Exchange=0,,bse,Shriram Trans.
183917,Steel Strips Wheels Ltd - <b>INE802C01017</b>,513262,SSWL,/Stocks?StockId=183917&Exchange=0,,bse,Steel Str. Wheel
688428,Strides Pharma Science Ltd - <b>INE939A01011</b>,532531,STAR,/Stocks?StockId=688428&Exchange=0,,bse,Strides Pharma
1002773,Star Cement Ltd. - <b>INE460H01021</b>,540575,STARCEMENT,/Stocks?StockId=1002773&Exchange=0,,bse,Star Cement
772903,Star Paper Mills Ltd. - <b>INE733A01018</b>,516022,STARPAPER,/Stocks?StockId=772903&Exchange=0,,bse,Star Paper Mills
802160,State Trading Corporation of India Ltd - <b>INE655A01013</b>,512531,STCINDIA,/Stocks?StockId=802160&Exchange=0,,bse,S T C
1002720,Steel City Securities Ltd - <b>INE395H01011</b>,538404,STEELCITY,/Stocks?StockId=1002720&Exchange=1,,nse,Steel City Sec.
117351,Steel Exchange India Ltd - <b>INE503B01013</b>,534748,STEELXIND,/Stocks?StockId=117351&Exchange=0,,bse,Steel Exchange
386445,STEL Holdings Ltd - <b>INE577L01016</b>,533316,STEL,/Stocks?StockId=386445&Exchange=0,,bse,STEL Holdings
855070,Sterling Tools Ltd. - <b>INE334A01023</b>,530759,STERTOOLS,/Stocks?StockId=855070&Exchange=0,,bse,Sterling Tools
888193,Sterlite Technologies Ltd - <b>INE089C01029</b>,532374,STLTECH,/Stocks?StockId=888193&Exchange=0,,bse,Sterlite Tech.
1003458,Stove Kraft Ltd - <b>INE00IN01015</b>,543260,STOVEKRAFT,/Stocks?StockId=1003458&Exchange=0,,bse,Stove Kraft
1000282,International Constructions Ltd - <b>INE845C01016</b>,535096,SUBCAPCITY,/Stocks?StockId=1000282&Exchange=1,,nse,Intl Construct
380537,Subex Ltd - <b>INE754A01055</b>,532348,SUBEXLTD,/Stocks?StockId=380537&Exchange=0,,bse,Subex
826820,Subros Ltd - <b>INE287B01021</b>,517168,SUBROS,/Stocks?StockId=826820&Exchange=0,,bse,Subros
763851,Sudarshan Chemical Industries Ltd - <b>INE659A01023</b>,506655,SUDARSCHEM,/Stocks?StockId=763851&Exchange=0,,bse,Sudarshan Chem.
763883,Sumeet Industries Ltd - <b>INE235C01010</b>,514211,SUMEETINDS,/Stocks?StockId=763883&Exchange=0,,bse,Sumeet Industrie
1003373,Sumitomo Chemical India Ltd - <b>INE258G01013</b>,542920,SUMICHEM,/Stocks?StockId=1003373&Exchange=0,,bse,Sumitomo Chemi.
1003044,Sumit Woods Ltd - <b>INE748Z01013</b>,535107,SUMIT,/Stocks?StockId=1003044&Exchange=1,,nse,Sumit Woods
274022,Summit Securities Ltd - <b>INE519C01017</b>,533306,SUMMITSEC,/Stocks?StockId=274022&Exchange=0,,bse,Summit Securitie
335682,Sundaram Clayton Ltd - <b>INE105A01035</b>,520056,SUNCLAYLTD,/Stocks?StockId=335682&Exchange=0,,bse,Sundaram Clayton
301681,Sundaram Multi Pap Ltd - <b>INE108E01023</b>,533166,SUNDARAM,/Stocks?StockId=301681&Exchange=0,,bse,Sundaram Multi.
932267,Sundaram Finance Ltd - <b>INE660A01013</b>,590071,SUNDARMFIN,/Stocks?StockId=932267&Exchange=0,,bse,Sundaram Finance
1002968,Sundaram Finance Holdings Ltd - <b>INE202Z01029</b>,535060,SUNDARMHLD,/Stocks?StockId=1002968&Exchange=1,,nse,Sundaram Fin.Hol
834668,Sundaram Brake Linings Ltd - <b>INE073D01013</b>,590072,SUNDRMBRAK,/Stocks?StockId=834668&Exchange=0,,bse,Sundaram Brake
116280,Sundram Fasteners Ltd - <b>INE387A01021</b>,500403,SUNDRMFAST,/Stocks?StockId=116280&Exchange=0,,bse,Sundram Fasten.
415234,Sunflag Iron & Steel Company Ltd - <b>INE947A01014</b>,500404,SUNFLAG,/Stocks?StockId=415234&Exchange=0,,bse,Sunflag Iron
948699,Sun Pharmaceuticals Industries Ltd - <b>INE044A01036</b>,524715,SUNPHARMA,/Stocks?StockId=948699&Exchange=0,,bse,Sun Pharma.Inds.
629558,Sunteck Realty Ltd. - <b>INE805D01034</b>,512179,SUNTECK,/Stocks?StockId=629558&Exchange=0,,bse,Sunteck Realty
758477,Sun TV Network Ltd. - <b>INE424H01027</b>,532733,SUNTV,/Stocks?StockId=758477&Exchange=0,,bse,Sun TV Network
122789,Superhouse Ltd - <b>INE712B01010</b>,523283,SUPERHOUSE,/Stocks?StockId=122789&Exchange=0,,bse,Superhouse Ltd
178636,Super Spinning Mills Ltd - <b>INE662A01027</b>,521180,SUPERSPIN,/Stocks?StockId=178636&Exchange=0,,bse,Super Spinning
910193,Supreme Petrochem Ltd - <b>INE663A01017</b>,500405,SUPPETRO,/Stocks?StockId=910193&Exchange=0,,bse,Supreme Petroch.
576743,Suprajit Engineering Ltd - <b>INE399C01030</b>,532509,SUPRAJIT,/Stocks?StockId=576743&Exchange=0,,bse,Suprajit Engg.
1003049,Supreme Engineering Ltd - <b>INE319Z01013</b>,535105,SUPREMEENG,/Stocks?StockId=1003049&Exchange=1,,nse,Supreme Engg.
778316,Supreme Industries Ltd - <b>INE195A01028</b>,509930,SUPREMEIND,/Stocks?StockId=778316&Exchange=0,,bse,Supreme Inds.
900586,Surana Solar Ltd - <b>INE272L01022</b>,533298,SURANASOL,/Stocks?StockId=900586&Exchange=0,,bse,Surana Solar
352351,Surana Telecom & Power Ltd. - <b>INE130B01031</b>,517530,SURANAT&P,/Stocks?StockId=352351&Exchange=0,,bse,Surana Telecom
464892,Suryalakshmi Cotton Mills Ltd - <b>INE713B01026</b>,521200,SURYALAXMI,/Stocks?StockId=464892&Exchange=0,,bse,Suryalak. Cott.
452162,Surya Roshni Ltd - <b>INE335A01012</b>,500336,SURYAROSNI,/Stocks?StockId=452162&Exchange=0,,bse,Surya Roshni
1003481,Suryoday Small Finance Bank Ltd - <b>INE428Q01011</b>,543279,SURYODAY,/Stocks?StockId=1003481&Exchange=0,,bse,Suryoday Small
385868,Sutlej Textiles and Industries Ltd - <b>INE645H01027</b>,532782,SUTLEJTEX,/Stocks?StockId=385868&Exchange=0,,bse,Sutlej Textiles
1002999,Suumaya Industries Ltd - <b>INE591Q01016</b>,780011,SUULD,/Stocks?StockId=1002999&Exchange=1,,nse,Suumaya Indust.
588414,Suven Life Sciences Ltd - <b>INE495B01038</b>,530239,SUVEN,/Stocks?StockId=588414&Exchange=0,,bse,Suven Life Scie.
1003386,Suven Pharmaceuticals Ltd - <b>INE03QK01018</b>,543064,SUVENPHAR,/Stocks?StockId=1003386&Exchange=0,,bse,Suven Pharma
1003482,Suvidhaa Infoserve Ltd - <b>INE018401013</b>,543281,SUVIDHAA,/Stocks?StockId=1003482&Exchange=0,,bse,Suvidhaa Info.
518262,Suzlon Energy Ltd - <b>INE040H01021</b>,532667,SUZLON,/Stocks?StockId=518262&Exchange=0,,bse,Suzlon Energy
305783,Swan Energy Ltd. - <b>INE665A01038</b>,503310,SWANENERGY,/Stocks?StockId=305783&Exchange=0,,bse,Swan Energy
511273,Swaraj Engines Ltd - <b>INE277A01016</b>,500407,SWARAJENG,/Stocks?StockId=511273&Exchange=0,,bse,Swaraj Engines
468799,Swelect Energy Systems Ltd - <b>INE409B01013</b>,532051,SWELECTES,/Stocks?StockId=468799&Exchange=0,,bse,Swelect Energy
1003161,Sterling & Wilson Solar Ltd - <b>INE00M201021</b>,542760,SWSOLAR,/Stocks?StockId=1003161&Exchange=0,,bse,Sterling & Wils.
121464,Symphony Ltd. - <b>INE225D01027</b>,517385,SYMPHONY,/Stocks?StockId=121464&Exchange=0,,bse,Symphony
562334,Syncom Healthcare Ltd - <b>INE602K01014</b>,533157,SYNCOM,/Stocks?StockId=562334&Exchange=0,,bse,Syncom Health
197397,Syngene International Ltd - <b>INE398R01022</b>,539268,SYNGENE,/Stocks?StockId=197397&Exchange=0,,bse,Syngene Intl.
655599,Tainwala Chemicals & Plastics (India) Ltd - <b>INE123C01018</b>,507785,TAINWALCHM,/Stocks?StockId=655599&Exchange=0,,bse,Tainwala Chem.
485585,TajGVK Hotels & Resorts Ltd - <b>INE586B01026</b>,532390,TAJGVK,/Stocks?StockId=485585&Exchange=0,,bse,TajGVK Hotels
577625,Take Solutions Ltd. - <b>INE142I01023</b>,532890,TAKE,/Stocks?StockId=577625&Exchange=0,,bse,Take Solutions
675281,Talbros Automotive Components Ltd - <b>INE187D01011</b>,505160,TALBROAUTO,/Stocks?StockId=675281&Exchange=0,,bse,Talbros Auto.
359242,Tanla Platforms Ltd - <b>INE483C01032</b>,532790,TANLA,/Stocks?StockId=359242&Exchange=0,,bse,Tanla Platforms
740795,Tantia Constructions Ltd - <b>INE388G01018</b>,532738,TANTIACONS,/Stocks?StockId=740795&Exchange=0,,bse,Tantia Constr.
